Beginning Fiscal Year,Ending Fiscal Year,County,School District, Amount of Aid 
2008,2009,Monroe,Churchville-Chili,6307731.58
2008,2009,Monroe,East Irondequoit,4430938.80
2008,2009,Monroe,East Rochester,1545065.57
2008,2009,Monroe,Fairport,8173818.60
2008,2009,Monroe,Gates-Chili,6298880.81
2008,2009,Monroe,Greece,16704404.97
2008,2009,Monroe,Hilton,6072717.07
2008,2009,Monroe,Honeoye Falls,3180182.82
2008,2009,Monroe,Penfield,4953957.59
2008,2009,Monroe,Pittsford,5174896.88
2008,2009,Monroe,Rochester,56829440.16
2008,2009,Monroe,Rush-Henrietta,5649541.06
2008,2009,Monroe,Spencerport,5800425.97
2008,2009,Monroe,Webster,10015801.73
2008,2009,Monroe,West Irondequoit,5345227.18
2008,2009,Monroe,Wheatland-Chili,1030939.76
2008,2009,Montgomery,Amsterdam,5541192.70
2008,2009,Montgomery,Canajoharie,1674844.27
2008,2009,Montgomery,Fonda-Fultonville,2435080.66
2008,2009,Montgomery,Fort Plain,1654670.47
2008,2009,Montgomery,St. Johnsville,788705.91
2008,2009,Nassau,Baldwin,4064511.00
2008,2009,Nassau,Bellmore,509498.75
2008,2009,Nassau,Bellmore-Merrick,3575153.65
2008,2009,Nassau,Bethpage,1168772.59
2008,2009,Nassau,Carle Place,159272.25
2008,2009,Nassau,East Meadow,5582098.49
2008,2009,Nassau,East Rockaway,755903.56
2008,2009,Nassau,East Williston,98643.47
2008,2009,Nassau,Elmont,3405320.22
2008,2009,Nassau,Farmingdale,3476189.15
2008,2009,Nassau,Floral Park,508835.65
2008,2009,Nassau,Franklin Square,954490.22
2008,2009,Nassau,Freeport,7519155.04
2008,2009,Nassau,Garden City,208165.18
2008,2009,Nassau,Glen Cove,334484.19
2008,2009,Nassau,Great Neck,330959.93
2008,2009,Nassau,Hempstead,9874594.52
2008,2009,Nassau,Herricks,379660.78
2008,2009,Nassau,Hewlett-Woodmere,251474.31
2008,2009,Nassau,Hicksville,1031998.52
2008,2009,Nassau,Island Park,85742.00
2008,2009,Nassau,Island Trees,2489284.29
2008,2009,Nassau,Jericho,170127.77
2008,2009,Nassau,Lawrence,368563.78
2008,2009,Nassau,Levittown,7331151.30
2008,2009,Nassau,Locust Valley,141425.75
2008,2009,Nassau,Long Beach,811823.15
2008,2009,Nassau,Lynbrook,1425432.34
2008,2009,Nassau,Malverne,824752.17
2008,2009,Nassau,Manhasset,141598.15
2008,2009,Nassau,Massapequa,2627023.49
2008,2009,Nassau,Merrick,785796.25
2008,2009,Nassau,Mineola,220164.32
2008,2009,Nassau,New Hyde Park,492180.98
2008,2009,Nassau,North Bellmore,1582743.43
2008,2009,Nassau,North Merrick,897584.69
2008,2009,Nassau,North Shore,153241.32
2008,2009,Nassau,Oceanside,3008842.60
2008,2009,Nassau,Oyster Bay,92633.99
2008,2009,Nassau,Plainedge,2730568.35
2008,2009,Nassau,Plainview-Old Bethpage,1482620.74
2008,2009,Nassau,Port Washington,290382.71
2008,2009,Nassau,Rockville,678711.64
2008,2009,Nassau,Roosevelt,4737894.26
2008,2009,Nassau,Roslyn,177558.26
2008,2009,Nassau,Seaford,1322793.97
2008,2009,Nassau,Sewanhaka Central,5679055.99
2008,2009,Nassau,Syosset,444025.70
2008,2009,Nassau,Uniondale,4752433.40
2008,2009,Nassau,Valley Stream 213,1361733.01
2008,2009,Nassau,Valley Stream 224,732514.24
2008,2009,Nassau,Valley Stream Central 230,883248.22
2008,2009,Nassau,Valley Stream Union Free 251,3197880.89
2008,2009,Nassau,Wantagh,2500660.71
2008,2009,Nassau,West Hempstead,1013463.05
2008,2009,Nassau,Westbury,3618419.16
2008,2009,New York City,New York City,1087518258.88
2008,2009,Niagara,Barker,663874.21
2008,2009,Niagara,Lewistown-Porter,2762433.15
2008,2009,Niagara,Lockport,7560516.27
2008,2009,Niagara,Newfane,3085889.89
2008,2009,Niagara,Niagara Falls,13290153.46
2008,2009,Niagara,Niagara-Wheatfield,5589346.06
2008,2009,Niagara,North Tonawanda,6171281.15
2008,2009,Niagara,Royalton-Hartland,2371956.95
2008,2009,Niagara,Star Point,3849431.62
2008,2009,Niagara,Wilson,2172750.55
2008,2009,Oneida,Adirondack,2173888.78
2008,2009,Oneida,Camden,4264545.56
2008,2009,Oneida,Clinton,1920890.92
2008,2009,Oneida,Holland Patent,2618912.16
2008,2009,Oneida,New Hartford,2855005.60
2008,2009,Oneida,New York Mills,686786.02
2008,2009,Oneida,Oriskany,1131753.26
2008,2009,Oneida,Remsen,832797.92
2008,2009,Oneida,Rome,9001699.60
2008,2009,Oneida,Sauquoit Valley,1883817.30
2008,2009,Oneida,Sherrill,3336101.05
2008,2009,Oneida,Utica,14525511.09
2008,2009,Oneida,Waterville,1472735.45
2008,2009,Oneida,Westmoreland,1644164.98
2008,2009,Oneida,Whitesboro,5003609.94
2008,2009,Onondaga,Baldwinsville,7839291.42
2008,2009,Onondaga,East Syracuse,4146859.08
2008,2009,Onondaga,Fabius-Pompey,1316149.59
2008,2009,Onondaga,Fayetteville,5100493.24
2008,2009,Onondaga,Jamesville-Dewitt,2928437.02
2008,2009,Onondaga,Jordan-Elbridge,2463372.87
2008,2009,Onondaga,Lafayette,1341626.35
2008,2009,Onondaga,Liverpool,10447436.87
2008,2009,Onondaga,Lyncourt,443372.79
2008,2009,Onondaga,Marcellus,2739524.43
2008,2009,Onondaga,North Syracuse,13129278.02
2008,2009,Onondaga,Onondaga,1413998.78
2008,2009,Onondaga,Skaneateles,1312370.89
2008,2009,Onondaga,Solvay,2271426.60
2008,2009,Onondaga,Syracuse,37453489.42
2008,2009,Onondaga,Tully,1681495.73
2008,2009,Onondaga,West Genesee,6587938.41
2008,2009,Onondaga,Westhill,2465784.36
2008,2009,Ontario,Canandaigua,4832081.96
2008,2009,Ontario,East Bloomfield,1523778.48
2008,2009,Ontario,Geneva,3695537.49
2008,2009,Ontario,Gorham-Middlesex,2049508.78
2008,2009,Ontario,Honeoye,1219936.97
2008,2009,Ontario,Manchester-Shortsville,1304905.57
2008,2009,Ontario,Naples,835951.85
2008,2009,Ontario,Phelps-Clifton,3019770.25
2008,2009,Ontario,Victor,4144344.02
2008,2009,Orange,Chester,922335.97
2008,2009,Orange,Cornwall,3084763.91
2008,2009,Orange,Florida,739240.72
2008,2009,Orange,Goshen,2291049.33
2008,2009,Orange,Greenwood Lake,656116.22
2008,2009,Orange,Highland Falls,1467661.22
2008,2009,Orange,Kiryas Jv Ufsd,191459.96
2008,2009,Orange,Middletown,9255778.52
2008,2009,Orange,Minisink Valley,6045592.43
2008,2009,Orange,Monroe-Woodbury,6722612.87
2008,2009,Orange,Newburgh,17476116.82
2008,2009,Orange,Pinebush,8146409.63
2008,2009,Orange,Port Jervis,4442215.24
2008,2009,Orange,Tuxedo,31016.75
2008,2009,Orange,Valley,5950418.46
2008,2009,Orange,Warwick Valley,4230769.91
2008,2009,Orange,Washingtonville,5178874.77
2008,2009,Orleans,Albion,3915657.04
2008,2009,Orleans,Holley,1936208.42
2008,2009,Orleans,Kendall,1539215.90
2008,2009,Orleans,Lyndonville,1209885.34
2008,2009,Orleans,Medina,3112663.51
2008,2009,Oswego,Altmar Parish,2654350.18
2008,2009,Oswego,Central Square,7188265.61
2008,2009,Oswego,Fulton,5987152.13
2008,2009,Oswego,Hannibal,2840727.68
2008,2009,Oswego,Mexico,3710430.14
2008,2009,Oswego,Oswego,4981684.15
2008,2009,Oswego,Phoenix,3568472.30
2008,2009,Oswego,Pulaski,1922565.26
2008,2009,Oswego,Sandy Creek,1710101.46
2008,2009,Otsego,Cherry Valley Springfield,763566.27
2008,2009,Otsego,Cooperstown,886854.84
2008,2009,Otsego,Edmeston,892630.51
2008,2009,Otsego,Gilbertsville,806071.76
2008,2009,Otsego,Laurens,696022.25
2008,2009,Otsego,Milford,699343.34
2008,2009,Otsego,Morris,749275.07
2008,2009,Otsego,Oneonta,2605291.89
2008,2009,Otsego,Otego-Unadilla,1789314.38
2008,2009,Otsego,Richfield Springs,902834.32
2008,2009,Otsego,Schenevus,602729.57
2008,2009,Otsego,Worcester,638182.54
2008,2009,Putnam,Brewster,1927240.55
2008,2009,Putnam,Carmel,3206997.86
2008,2009,Putnam,Garrison,35441.04
2008,2009,Putnam,Haldane,215289.08
2008,2009,Putnam,Mahopac,4089487.77
2008,2009,Putnam,Putnam Valley,931157.64
2008,2009,Rensselaer,Averill Park,4704182.08
2008,2009,Rensselaer,Berlin,1321572.61
2008,2009,Rensselaer,Brunswick Central,1757083.72
2008,2009,Rensselaer,East Greenbush,5250566.70
2008,2009,Rensselaer,Hoosic Valley,1757387.50
2008,2009,Rensselaer,Hoosick Falls,1834000.12
2008,2009,Rensselaer,Lansingburgh,3782684.85
2008,2009,Rensselaer,North Greenbush Central,2985.00
2008,2009,Rensselaer,Rensselaer,1612219.14
2008,2009,Rensselaer,Schodack,1547546.74
2008,2009,Rensselaer,Troy,6942256.37
2008,2009,Rensselaer,Wynantskill,462786.23
2008,2009,Rockland,Clarkstown,3815365.66
2008,2009,Rockland,East Ramapo,4132458.02
2008,2009,Rockland,Haverstraw-Stony Point,8268826.56
2008,2009,Rockland,Nanuet,235745.95
2008,2009,Rockland,Nyack,1104845.74
2008,2009,Rockland,Pearl River,1224497.54
2008,2009,Rockland,Ramapo,2008720.58
2008,2009,Rockland,South Orangetown,1042185.14
2008,2009,Saratoga,Ballston Spa,5165323.01
2008,2009,Saratoga,Burnt Hills,4022224.48
2008,2009,Saratoga,Corinth,1843580.27
2008,2009,Saratoga,Edinburg Common,34444.81
2008,2009,Saratoga,Galway,1534038.40
2008,2009,Saratoga,Mechanicville,1710353.41
2008,2009,Saratoga,Saratoga Springs,5434326.62
2008,2009,Saratoga,Schuylerville,2583180.62
2008,2009,Saratoga,Shenendehowa,9631118.13
2008,2009,Saratoga,South Glens Falls,4696058.65
2008,2009,Saratoga,Stillwater,1710371.81
2008,2009,Saratoga,Waterford-Halfmoon,1171096.33
2008,2009,Schenectady,Duanesburg,1265721.06
2008,2009,Schenectady,Niskayuna,4323645.90
2008,2009,Schenectady,Rotterdam-Mohonasen,4527351.67
2008,2009,Schenectady,Schalmont,1934547.59
2008,2009,Schenectady,Schenectady,15441404.06
2008,2009,Schenectady,Scotia-Glenville,3572683.74
2008,2009,Schoharie,Cobleskill-Richmondville,3155970.72
2008,2009,Schoharie,Gilboa-Conesville,346513.37
2008,2009,Schoharie,Jefferson,378679.28
2008,2009,Schoharie,Middleburgh,1298712.83
2008,2009,Schoharie,Schoharie,1487712.35
2008,2009,Schoharie,Sharon Springs,613224.03
2008,2009,Schuyler,Odessa-Montour Falls,1341126.99
2008,2009,Schuyler,Watkins Glen,1898460.17
2008,2009,Seneca,Romulus,704864.92
2008,2009,Seneca,Seneca Falls,2002063.83
2008,2009,Seneca,South Seneca,1372919.94
2008,2009,Seneca,Waterloo,3224402.18
2008,2009,St Lawrence,Brasher Falls,1887230.25
2008,2009,St Lawrence,Canton,2176876.19
2008,2009,St Lawrence,Clifton-Fine,348119.71
2008,2009,St Lawrence,Colton-Pierrepont,188463.36
2008,2009,St Lawrence,Edwards Knox,1136375.62
2008,2009,St Lawrence,Gouverneur,3088461.16
2008,2009,St Lawrence,Hammond,437012.82
2008,2009,St Lawrence,Hermon-Dekalb,691138.66
2008,2009,St Lawrence,Heuvelton,1046969.04
2008,2009,St Lawrence,Lisbon,892249.97
2008,2009,St Lawrence,Madrid-Waddington,1165485.44
2008,2009,St Lawrence,Massena,4139899.55
2008,2009,St Lawrence,Morristown,634058.21
2008,2009,St Lawrence,Norwood-Norfolk,1873731.94
2008,2009,St Lawrence,Ogdensburg,2898046.92
2008,2009,St Lawrence,Parishville,762315.96
2008,2009,St Lawrence,Potsdam,2172418.03
2008,2009,Steuben,Addison,2029985.01
2008,2009,Steuben,Arkport,953520.04
2008,2009,Steuben,Avoca,1087629.43
2008,2009,Steuben,Bath,3082646.57
2008,2009,Steuben,Bradford,511967.15
2008,2009,Steuben,Campbell-Savona,1925162.58
2008,2009,Steuben,Canisteo-Greenwood,1787182.17
2008,2009,Steuben,Corning,7385558.56
2008,2009,Steuben,Hammondsport,400393.65
2008,2009,Steuben,Hornell,3065906.31
2008,2009,Steuben,Jasper-Troupburg,1029807.91
2008,2009,Steuben,Prattsburg,761899.59
2008,2009,Steuben,Wayland-Cohocton,2827923.86
2008,2009,Suffolk,Amagansett,12306.89
2008,2009,Suffolk,Amityville,1883297.34
2008,2009,Suffolk,Babylon,977730.94
2008,2009,Suffolk,Bay Shore,4778902.91
2008,2009,Suffolk,Bayport-Blue Point,1928017.55
2008,2009,Suffolk,Brentwood,24177201.89
2008,2009,Suffolk,Bridgehampton,25845.35
2008,2009,Suffolk,Brookhaven-Comsewogue,3674115.87
2008,2009,Suffolk,Center Moriches,1314371.24
2008,2009,Suffolk,Central Islip,8912443.66
2008,2009,Suffolk,Cold Spring Harbor,134836.71
2008,2009,Suffolk,Commack,4156914.88
2008,2009,Suffolk,Connetquot,4864835.23
2008,2009,Suffolk,Copiague,5302434.54
2008,2009,Suffolk,Deer Park,3500910.64
2008,2009,Suffolk,East Hampton,77974.86
2008,2009,Suffolk,East Islip,5116076.21
2008,2009,Suffolk,East Moriches,563360.08
2008,2009,Suffolk,East Quogue,40563.97
2008,2009,Suffolk,Eastport-South Manor,3720592.71
2008,2009,Suffolk,Elwood,1500272.70
2008,2009,Suffolk,Fire Island Union,13045.19
2008,2009,Suffolk,Fishers Island,11520.18
2008,2009,Suffolk,Greenport,47460.86
2008,2009,Suffolk,Half Hollow Hills,1143784.05
2008,2009,Suffolk,Hampton Bays,168822.52
2008,2009,Suffolk,Harborsfield,2089417.07
2008,2009,Suffolk,Hauppauge,538010.02
2008,2009,Suffolk,Huntington,442628.98
2008,2009,Suffolk,Islip,3148681.69
2008,2009,Suffolk,Kings Park,1867878.92
2008,2009,Suffolk,Lindenhurst,7605704.13
2008,2009,Suffolk,Longwood Csd,9483782.77
2008,2009,Suffolk,Mattituck-Cutchogue,118160.47
2008,2009,Suffolk,Middle Country,10568229.98
2008,2009,Suffolk,Miller Place,2406565.08
2008,2009,Suffolk,Montauk,31126.19
2008,2009,Suffolk,Mount Sinai,2213714.80
2008,2009,Suffolk,New Suffolk,105.00
2008,2009,Suffolk,North Babylon,5785579.38
2008,2009,Suffolk,Northport,497220.05
2008,2009,Suffolk,Oysterponds,17208.19
2008,2009,Suffolk,Patchoque-Medford,8483612.35
2008,2009,Suffolk,Port Jefferson,148034.76
2008,2009,Suffolk,Quogue,12422.48
2008,2009,Suffolk,Remsenburg,22082.35
2008,2009,Suffolk,Riverhead,763034.42
2008,2009,Suffolk,Rocky Point,3557666.68
2008,2009,Suffolk,Sachem,13673084.95
2008,2009,Suffolk,Sag Harbor,55394.30
2008,2009,Suffolk,Sagaponack,450.00
2008,2009,Suffolk,Sayville,3145373.54
2008,2009,Suffolk,Shelter Island,27494.87
2008,2009,Suffolk,Shoreham-Wading River,705119.48
2008,2009,Suffolk,Smithtown,5196528.69
2008,2009,Suffolk,South Country,4386436.11
2008,2009,Suffolk,South Huntington,3006500.71
2008,2009,Suffolk,Southampton,85438.50
2008,2009,Suffolk,Southold,58959.57
2008,2009,Suffolk,Springs,48773.75
2008,2009,Suffolk,Three Village,4333653.16
2008,2009,Suffolk,Wainscott Common,1605.00
2008,2009,Suffolk,West Babylon,4508915.33
2008,2009,Suffolk,West Islip,5245963.52
2008,2009,Suffolk,Westhampton Beach,76759.01
2008,2009,Suffolk,William Floyd,12814595.98
2008,2009,Suffolk,Wyandanch,3450301.89
2008,2009,Sullivan,Eldred,510452.43
2008,2009,Sullivan,Fallsburgh,1922642.74
2008,2009,Sullivan,Liberty,2238342.86
2008,2009,Sullivan,Livingston Manor,626382.62
2008,2009,Sullivan,Monticello,3605710.94
2008,2009,Sullivan,Roscoe,199961.26
2008,2009,Sullivan,Sullivan West,1498486.34
2008,2009,Sullivan,Tri-Valley,906765.92
2008,2009,Tioga,Candor,1519008.96
2008,2009,Tioga,Newark Valley,2245542.10
2008,2009,Tioga,Owego-Apalachian,3126263.82
2008,2009,Tioga,Spencer-Van Etten,1781212.86
2008,2009,Tioga,Tioga,1960013.04
2008,2009,Tioga,Waverly,2722876.90
2008,2009,Tompkins,Dryden,2880567.08
2008,2009,Tompkins,Groton,1645817.66
2008,2009,Tompkins,Ithaca,4751976.73
2008,2009,Tompkins,Lansing,1274021.97
2008,2009,Tompkins,Newfield,1487699.68
2008,2009,Tompkins,Trumansburg,1844539.09
2008,2009,Ulster,Ellenville,2101701.17
2008,2009,Ulster,Highland,1967185.06
2008,2009,Ulster,Kingston,7473824.19
2008,2009,Ulster,Marlboro,696720.99
2008,2009,Ulster,New Paltz,1872570.36
2008,2009,Ulster,Onteora,342383.26
2008,2009,Ulster,Rondout Valley,2413850.55
2008,2009,Ulster,Saugerties,3206009.70
2008,2009,Ulster,Wallkill,4526314.24
2008,2009,Warren,Bolton,31851.22
2008,2009,Warren,Glens Falls,3072719.93
2008,2009,Warren,Glens Falls Common,182569.12
2008,2009,Warren,Hadley-Luzerne,884861.90
2008,2009,Warren,Johnsburg,321796.63
2008,2009,Warren,Lake George,66435.13
2008,2009,Warren,North Warren,164562.46
2008,2009,Warren,Queensbury,4647034.21
2008,2009,Warren,Warrensburg,1315802.80
2008,2009,Washington,Argyle,1121759.01
2008,2009,Washington,Cambridge,1524966.84
2008,2009,Washington,Fort Ann,789176.25
2008,2009,Washington,Fort Edward,838851.79
2008,2009,Washington,Granville,2450795.97
2008,2009,Washington,Greenwich,1649349.92
2008,2009,Washington,Hartford,895357.28
2008,2009,Washington,Hudson Falls,3715857.19
2008,2009,Washington,Putnam Central,14905.75
2008,2009,Washington,Salem,971190.52
2008,2009,Washington,Whitehall,1185182.69
2008,2009,Wayne,Clyde-Savannah,1629950.01
2008,2009,Wayne,Ganada Central,1754270.24
2008,2009,Wayne,Lyons,1705192.75
2008,2009,Wayne,Marion,1737888.29
2008,2009,Wayne,Newark,3808573.06
2008,2009,Wayne,North Rose-Wolcott,2249865.86
2008,2009,Wayne,Palmyra-Macedon,3013691.59
2008,2009,Wayne,Red Creek,1707555.65
2008,2009,Wayne,Sodus,2045134.92
2008,2009,Wayne,Wayne,3091291.67
2008,2009,Wayne,Williamson,1821427.50
2008,2009,Westchester,Ardsley,665695.56
2008,2009,Westchester,Bedford,257912.25
2008,2009,Westchester,Blind Brook,108698.27
2008,2009,Westchester,Briarcliff Manor,212105.92
2008,2009,Westchester,Bronxville,90293.45
2008,2009,Westchester,Bryam Hills,146745.48
2008,2009,Westchester,Chappaqua,256861.17
2008,2009,Westchester,Croton-Harmon,293793.47
2008,2009,Westchester,Dobbs Ferry,473475.49
2008,2009,Westchester,Eastchester,169305.09
2008,2009,Westchester,Edgemont,202868.53
2008,2009,Westchester,Elmsford,74476.42
2008,2009,Westchester,Greenburgh,165185.57
2008,2009,Westchester,Harrison,164412.89
2008,2009,Westchester,Hastings-On-Hudson,855358.54
2008,2009,Westchester,Hendrick Hudson,204433.98
2008,2009,Westchester,Irvington,111160.49
2008,2009,Westchester,Katonah-Lewisboro,245459.35
2008,2009,Westchester,Lakeland,4990710.49
2008,2009,Westchester,Mamaroneck,306587.29
2008,2009,Westchester,Mount Pleasant,209677.63
2008,2009,Westchester,Mount Vernon,9315082.16
2008,2009,Westchester,New Rochelle,3269977.78
2008,2009,Westchester,North Salem,86626.50
2008,2009,Westchester,Ossining,1352138.86
2008,2009,Westchester,Peekskill,3426743.82
2008,2009,Westchester,Pelham,596226.73
2008,2009,Westchester,Pleasantville,691016.92
2008,2009,Westchester,Pocantico Hills,27391.98
2008,2009,Westchester,Port Chester,2060514.19
2008,2009,Westchester,Rye,149233.40
2008,2009,Westchester,Rye Neck,72411.82
2008,2009,Westchester,Scarsdale,270695.53
2008,2009,Westchester,Somers,310760.60
2008,2009,Westchester,Tarrytown Union Free,1126002.80
2007,2008,Westchester,Tuckahoe,42201.11
2008,2009,Westchester,Valhalla,165622.99
2008,2009,Westchester,White Plains,599391.90
2008,2009,Westchester,Yonkers,23589289.56
2008,2009,Westchester,Yorktown,2342186.14
2008,2009,Wyoming,Attica,2501055.88
2008,2009,Wyoming,Letchworth,1810168.86
2008,2009,Wyoming,Perry,1514128.49
2008,2009,Wyoming,Warsaw,1472208.37
2008,2009,Wyoming,Wyoming,287980.08
2008,2009,Yates,Dundee,1331500.39
2008,2009,Yates,Penn Yann,1938140.45
2009,2010,Albany,Albany,11702667.42
2009,2010,Albany,Berne-Knox-Westerlo,1330609.18
2009,2010,Albany,Bethlehem,4967830.38
2009,2010,Albany,Cohoes,2988744.72
2009,2010,Albany,Green Island,482559.09
2009,2010,Albany,Guilderland,4692908.31
2009,2010,Albany,Menands Csd,79148.35
2009,2010,Albany,North Colonie,3990240.84
2009,2010,Albany,Ravena-Coeymans,2489108.91
2009,2010,Albany,South Colonie,4312742.11
2009,2010,Albany,Voorheesville,1015376.91
2009,2010,Albany,Watervliet,2048341.69
2009,2010,Allegany,Alfred Almond,991663.68
2009,2010,Allegany,Andover,694789.67
2009,2010,Allegany,Angelica-Belmont,1176471.13
2009,2010,Allegany,Belfast,695238.34
2009,2010,Allegany,Bolivar-Richburg,1542291.55
2009,2010,Allegany,Canaseraga,476131.46
2009,2010,Allegany,Cuba-Rushford,1466300.94
2009,2010,Allegany,Fillmore,1234244.18
2009,2010,Allegany,Friendship,612835.09
2009,2010,Allegany,Scio,802775.82
2009,2010,Allegany,Wellsville,2018146.62
2009,2010,Allegany,Whitesville,484947.71
2009,2010,Broome,Binghamton,8743381.27
2009,2010,Broome,Chenango Forks,2715944.24
2009,2010,Broome,Chenango Valley,2594733.16
2009,2010,Broome,Deposit,723477.51
2009,2010,Broome,Harpursville,1605025.86
2009,2010,Broome,Johnson City,3506462.78
2009,2010,Broome,Maine-Endwell,3680954.44
2009,2010,Broome,Susquehanna Valley,2785559.93
2009,2010,Broome,Union-Endicott,5882571.84
2009,2010,Broome,Vestal,5000874.29
2009,2010,Broome,Whitney Point,2812414.12
2009,2010,Broome,Windsor,2818894.30
2009,2010,Cattaraugus,Allegany-Limestone,1979782.61
2009,2010,Cattaraugus,Cattaraugus,1625894.41
2009,2010,Cattaraugus,Ellicottville,113263.84
2009,2010,Cattaraugus,Franklinville,1422960.23
2009,2010,Cattaraugus,Gowanda,2349453.41
2009,2010,Cattaraugus,Hinsdale,796971.10
2009,2010,Cattaraugus,Olean,3349936.05
2009,2010,Cattaraugus,Portville,1507710.51
2009,2010,Cattaraugus,Randolph,1406830.82
2009,2010,Cattaraugus,Salamanca,2433520.93
2009,2010,Cattaraugus,West Valley,587174.33
2009,2010,Cattaraugus,Yorkshire-Pioneer,4116553.37
2009,2010,Cayuga,Auburn,6232212.38
2009,2010,Cayuga,Cato-Meridian,1741021.90
2009,2010,Cayuga,Moravia,1432837.75
2009,2010,Cayuga,Port Byron,1709303.34
2009,2010,Cayuga,Southern Cayuga,1054791.71
2009,2010,Cayuga,Union Springs,1305854.83
2009,2010,Cayuga,Weedsport,1382584.90
2009,2010,Chautauqua,Bemus Point,783950.26
2009,2010,Chautauqua,Brocton,1143645.71
2009,2010,Chautauqua,Cassadaga Valley,1955893.52
2009,2010,Chautauqua,Chautauqua,220421.51
2009,2010,Chautauqua,Clymer,523152.57
2009,2010,Chautauqua,Dunkirk,3248693.57
2009,2010,Chautauqua,Falconer,2002770.39
2009,2010,Chautauqua,Forestville,874372.33
2009,2010,Chautauqua,Fredonia,2212707.03
2009,2010,Chautauqua,Frewsburg,1495960.82
2009,2010,Chautauqua,Jamestown,8255500.45
2009,2010,Chautauqua,Panama,1085808.44
2009,2010,Chautauqua,Pine Valley,1246285.45
2009,2010,Chautauqua,Ripley,639430.31
2009,2010,Chautauqua,Sherman,769770.37
2009,2010,Chautauqua,Silver Creek,1648715.62
2009,2010,Chautauqua,Southwestern,2095443.41
2009,2010,Chautauqua,Westfield,1224916.29
2009,2010,Chemung,Elmira,11359191.25
2009,2010,Chemung,Elmira Heights,1702718.39
2009,2010,Chemung,Horseheads,5747617.20
2009,2010,Chenango,Afton,1156345.78
2009,2010,Chenango,Bainbridge,1551186.37
2009,2010,Chenango,Georgetown,689044.76
2009,2010,Chenango,Greene,2025588.00
2009,2010,Chenango,Norwich,3416426.97
2009,2010,Chenango,Oxford,1518251.50
